,user,search query,post date-time,account status,account sentiment,account sentiment score,retweet status,retweet sentiment,retweet sentiment score,post location,tweet id,account subjectivity,account subjectivity score,retweet subjectivity,retweet subjectivity score,tones,sadness_score,joy_score,fear_score,disgust_score,anger_score
450,monk_av,autonomous driving,2020-03-31 22:22:52,seegrid raises $25 million in growth equity seegrid materialhandling selfdrivingvehicles automateddriving futuremobility automotiveindustry autonomousvehicle autonomousdriving selfdrivingcars selfdriving autonomousvehicle…,neutral,0.0,,,,,1245114363662307328,very objective,0.0,,,joy,0.188284,0.567632,0.029236,0.035959,0.012996
451,mvollmer1,autonomous driving,2020-03-31 21:41:09,tesla automated charging station! / tech robot selfdriving driverless autonomousvehicles selfdrivingcars electriccars electricvehicles autonomousdriving automotive selfdrivingcar emergingtech automation,neutral,0.0,,,,,1245103867970404352,very objective,0.0,,,,0.051912,0.076904,0.036199,0.031555,0.048738
452,TheIronGiant8,autonomous driving,2020-03-31 21:23:48,"very informative video on 's , as well as great interviews with _p_carlson (vp of autonomous driving) and tao liang (director of machine learning); and others! thanks to nio $nio",positive,0.425,,,,,1245099498939895809,objective,0.4875,,,,0.003394,0.467384,0.018246,0.021004,0.004472
453,Kingme32,autonomous driving,2020-03-31 21:08:44,"far superior technology, zero emissions, much lower fuel costs verse petrol, no maintenance costs, and while i’m still too nervous to use it fully, tesla autonomous driving is amazing.",positive,0.4,,,,,1245095708002148352,subjective,0.74,,,fear,0.102315,0.087211,0.74796,0.108154,0.125858
454,jobstairs_jobs,autonomous driving,2020-03-31 20:45:01,job stellenangebot - siemens: head of solution design (f/m/d) autonomous driving,positive,0.4,,,,,1245089740564676612,subjective,0.7,,,,0.031588,0.308235,0.077938,0.0054,0.028307
455,AI_Scientist,autonomous driving,2020-04-01 23:57:00,"data center autonomous driving network: accelerating the evolution of 5g, iot and ai machinelearning cognitivecomputing intelligentautomation",positive,0.15000000000000002,,,,,1245500443792420874,objective,0.4,,,,0.102169,0.27312,0.128701,0.00717,0.050236
456,Evadekrub,autonomous driving,2020-04-01 23:26:51,"you are working at home! build up your skills. we have reduced the price of our automotiveethernet book. adas, lidar, radar, machinevision selfdriving autonomousdriving selfdrivingtrucks",neutral,0.0,,,,,1245492857290526721,very objective,0.0,,,,0.118663,0.202485,0.103848,0.042309,0.037782
457,LuxResearch,autonomous driving,2020-04-01 23:06:59,how is the commercial vehicle industry preparing for autonomous driving? | find out more about our expert insight in automotive world's special report: luxtake mobility news,positive,0.3142857142857143,,,,,1245487857638268928,objective,0.4428571428571429,,,,0.052073,0.131585,0.080949,0.043959,0.023907
458,rmogenbrokerage,autonomous driving,2020-04-01 21:05:27,"meet alisyn malek, co-founder of a company spearheading autonomous driving. an automotive industry veteran, this engineer and mba by training envisions a world with self-driving micro-transit.",positive,0.2,,,,,1245457270143500288,objective,0.35,,,,0.172791,0.409219,0.076997,0.079748,0.040057
459,mvollmer1,autonomous driving,2020-04-01 20:54:56,tesla automated charging station! / tech robot selfdriving driverless autonomousvehicles selfdrivingcars electriccars electricvehicles autonomousdriving automotive selfdrivingcar emergingtech automation,neutral,0.0,,,,,1245454623747518465,very objective,0.0,,,,0.051912,0.076904,0.036199,0.031555,0.048738
460,arxiv_cshc,autonomous driving,2020-04-02 23:41:12,a workload adaptive haptic shared control scheme for semi-autonomous driving,neutral,0.0,,,,,1245858855491268610,very objective,0.0,,,,0.096837,0.154968,0.114062,0.049886,0.132871
461,arxiv_cscv,autonomous driving,2020-04-02 23:40:55,looking at the right stuff: guided semantic-gaze for autonomous driving,positive,0.3428571428571429,,,,,1245858783265304582,subjective,0.6178571428571429,,,,0.10749,0.343238,0.044544,0.020297,0.025865
462,SebStarl,autonomous driving,2020-04-02 23:19:30,"seriously, it is a true reality that automobile driving as compared to about 10-20 years ago, is considerably less &amp; to be decreasing more &amp; more every year. projections reveal fewer ppl driving as riding apps &amp; autonomous driving become more prevalent. worry no more bob.",positive,0.2619047619047619,,,,,1245853394108989441,objective,0.4880952380952381,,,,0.381237,0.335116,0.155062,0.210375,0.094479
463,microtherion,autonomous driving,2020-04-02 23:14:23,_doucette i’m *shocked* that the guy who sold autonomous driving and delivered cruise control would do something like this.,negative,-0.14999999999999994,,,,,1245852103941054471,subjective,0.75,,,,0.434086,0.032583,0.166688,0.222471,0.133596
464,Norbert76793053,autonomous driving,2020-04-02 22:45:43,weekendreading neuralnetworks autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech sensors,neutral,0.0,"Follow @NexOptic for updates!

#edgecomputing #ALIIS #machinelearning #autonomousvehicles #bigdata #IoT https://t.co/dNOgtwKo6E",neutral,0.0,,1245844889667014656,very objective,0.0,very objective,0.0,,0.151545,0.174219,0.093654,0.072945,0.08686
465,TalkTesla2Me,autonomous driving,2020-04-03 23:28:41,how is team tesla capturing the autonomous driving data now that people aren’t driving as much?,positive,0.30000000000000004,,,,,1246218092809773057,objective,0.45,,,,0.118884,0.12472,0.058374,0.137249,0.173366
466,ArrayManta,autonomous driving,2020-04-03 22:06:14,"sir waymo-dere, tell me again how autonomous driving may be improved by the application of ram's bladders.",positive,0.4,,,,,1246197344799821824,subjective,0.7,,,,0.093012,0.156502,0.027841,0.038893,0.042062
467,futuristapr,autonomous driving,2020-04-03 21:30:51,ups joins race for future of delivery services by investing in tusimple via autonomousdriving autonomousvehicles autonomoustrucks selfdrivingvehicles trucking ai,neutral,0.0,,,,,1246188439180984322,very objective,0.125,,,,0.225394,0.238895,0.059962,0.033573,0.170419
468,futuristapr,autonomous driving,2020-04-03 21:30:08,ups testing self-driving tractor trailers via . tusimple autonomousdriving autonomousvehicles autonomoustrucks selfdrivingvehicles trucking ai,neutral,0.0,,,,,1246188256921702400,very objective,0.0,,,,0.284582,0.091408,0.279852,0.138427,0.074667
469,futuristapr,autonomous driving,2020-04-03 21:29:36,proposed truck driving hours regulation comes as investments in autonomous trucking tech escalate via tusimple autonomousdriving autonomousvehicles autonomoustrucks selfdrivingvehicles trucking ai,positive,0.4,,,,,1246188122943008777,subjective,0.7,,,,0.300373,0.078509,0.094389,0.073829,0.059875
470,oliverbeige,autonomous driving,2020-04-04 22:56:31,"@_julesh_ i always thought of adaptive systems as systems that elude efforts to control them completely. urban transportation, irrigation, autonomous driving, the economy.",positive,0.2,,,,,1246572386952019968,objective,0.35,,,,0.345517,0.219367,0.186687,0.036289,0.352326
471,vannapalooza,autonomous driving,2020-04-04 22:46:50,"_capsf dude’s wearing a black shirt with a suit. if you can’t figure out how to dress, how can you possibly understand autonomous driving?",positive,0.07777777777777779,,,,,1246569948543057926,subjective,0.7111111111111111,,,,0.15493,0.237691,0.225044,0.216619,0.293746
472,WilliamCawker,autonomous driving,2020-04-04 21:23:14,artificialintelligence photography autonomousvehicles 5g weekendreading neuralnetworks autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech,neutral,0.0,"@NexOptic #artificialintelligence 
#photography 
#AutonomousVehicles 
#5G 
#WeekendReading 
#neuralnetworks 
#autonomousvehicles 
#autonomousdriving 
#selfdriving 
#selfdrivingcars 
#chiptech",neutral,0.0,,1246548909909872640,very objective,0.0,very objective,0.0,joy,0.098733,0.685811,0.114805,0.005836,0.020455
473,WilliamCawker,autonomous driving,2020-04-04 21:22:39,artificialintelligence photography autonomousvehicles 5g weekendreading neuralnetworks autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech,neutral,0.0,"“AI is no different from the climate,” Pichai said. “You can’t get safety by having one country or a set of countries working on it. You need a global framework.”
.
.
.
.
#NexOptic #ALIIS #AllLight #Lowlight #Artificialintelligence #AI #Machinelearning #Imaging #MachineVision https://t.co/GN1dj31y6Y",neutral,0.0,,1246548762064912384,very objective,0.0,objective,0.3,joy,0.098733,0.685811,0.114805,0.005836,0.020455
474,WilliamCawker,autonomous driving,2020-04-04 21:21:28,artificialintelligence photography autonomousvehicles weekendreading neuralnetworks autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech,neutral,0.0,"The difference with #image and #video processing with the #artificialintelligence for #photography solution from @NexOpticTech is quite impressive. Learn more about this #edisonawards2020 finalist at https://t.co/sYWao844XU

#edgecomputing #machinelearning #IoT #DataScience https://t.co/mvzwoilGKV",positive,0.75,,1246548467087892480,very objective,0.0,subjective,0.75,joy,0.098733,0.685811,0.114805,0.005836,0.020455
475,BeTTer_Tony,autonomous driving,2020-04-05 21:39:00,we will be here when dino comes to show his 5g autonomous driving car fully funded by taxpayers' salary.,positive,0.4,,,,,1246915266157654018,subjective,0.7,,,,0.053008,0.050533,0.093081,0.468333,0.250788
476,banksrich1,autonomous driving,2020-04-05 21:20:53,today's most popular iot story the autoware foundation - open source for autonomous driving see more,positive,0.4,,,,,1246910705619677188,subjective,0.6199999999999999,,,,0.107705,0.381976,0.122837,0.013719,0.031656
477,mvollmer1,autonomous driving,2020-04-05 20:15:03,have you ever seen a delorean do this before? mt emergingtech selfdriving driverless autonomousvehicles selfdrivingcars electriccars electricvehicles autonomousdriving automotive selfdrivingcar innovation digitaltransformation tech,neutral,0.0,,,,,1246894139226165249,very objective,0.0,,,,0.109269,0.311055,0.076232,0.157136,0.079903
478,igent_io,autonomous driving,2020-04-05 19:30:53,waymo unveils its 5th generation autonomous driving technology | cleantechnica robot robotics autonomousdriving,positive,0.4,,,,,1246883022596685824,subjective,0.7,,,,0.269788,0.167068,0.05966,0.032456,0.033872
479,LanceEliot,autonomous driving,2020-04-05 19:02:45,"parallel parking is easy for automation, ai though needs to take it up a notch in true self-driving cars: aitrends selfdriving ai selfdrivingcars autonomousdriving autonomousvehicles techbrium forbes cars tech driverless ml dl",positive,0.2611111111111111,,,,,1246875942758133761,objective,0.4944444444444445,,,,0.152036,0.179262,0.197025,0.054796,0.124553
480,ErniePerich,autonomous driving,2020-04-06 23:10:01,"u-m is one of the first college campuses to provide a driverless shuttle service. it’s right down the street, so i had to try it. watch: autonomouscar autonomousdriving mcity annarbor automotiveoem automotivesupplier automotive oem 0to60branding",positive,0.1267195767195767,,,,,1247300556965711879,objective,0.385978835978836,,,,0.173636,0.313191,0.042328,0.103064,0.102557
481,Norbert76793053,autonomous driving,2020-04-06 22:38:18,autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech sensors sensor edgecomputing,neutral,0.0,NexOptic Introduces ALIIS™ #ArtificialIntelligence via https://t.co/YRJVTPKreC https://t.co/EoNjKAwWw3,neutral,0.0,,1247292575746265091,very objective,0.0,very objective,0.0,,0.151545,0.174219,0.093654,0.072945,0.08686
482,Norbert76793053,autonomous driving,2020-04-06 22:37:52,autonomousvehicles autonomousdriving selfdriving selfdrivingcars chiptech sensors sensor edgecomputing,neutral,0.0,"Hey Twitter, 
We want to say Thank You for your continued support. NexOptic Technology Corp is thrilled to announce its original Low Light Artificial Intelligence ""ALLIS™"" has won second place at the 2020 Edison Awards. Check out this link for more! https://t.co/DCV2F3plEd https://t.co/qNEOzqnZL2",positive,0.2,,1247292465708773380,very objective,0.0,subjective,0.5642857142857143,,0.151545,0.174219,0.093654,0.072945,0.08686
483,5GAmericas,autonomous driving,2020-04-06 21:57:26,diverse sensors complement each other for autonomous driving ._tech ai v2x,positive,0.1375,,,,,1247282293690863616,subjective,0.5375,,,,0.135496,0.170732,0.062238,0.073661,0.079319
484,BmeDrive,autonomous driving,2020-04-06 21:17:06,android vr application showcasing the smart city zone of the zalazone automotive proving ground. try our mini-game on android mobile! mobile automotive autonomousvehicles autonomousdriving bmeautomateddrive zalazone autonomous,positive,0.33392857142857146,,,,,1247272142804258816,subjective,0.6714285714285715,,,,0.118634,0.154059,0.018367,0.047851,0.036357
485,mordecaidesign,autonomous driving,2020-04-07 23:22:23,where's your evidence? the contrary is more true. it would improve the lives of many as it improves autonomous driving and micro-permissionless payment systems.,positive,0.4375,,,,,1247666059211149313,subjective,0.5874999999999999,,,,0.212794,0.370545,0.059596,0.033922,0.029331
486,siliconlikes,autonomous driving,2020-04-07 23:18:50,tesla and pytorch — pytorch developer conference highlights par pytorch deeplearning selfdriving autonomousdriving,neutral,0.0,,,,,1247665163957747713,very objective,0.0,,,,0.186978,0.25858,0.075797,0.083889,0.123184
487,MikeNashTech,autonomous driving,2020-04-07 22:53:14,meet badgr - the berkeley autonomous driving ground robot. collects data &gt; labels data &gt; train a neural network &gt; predict model to react &gt; moves vehicle ai machinelearning cameras ml deeplearning more here:,positive,0.45,,,,,1247658722912059399,subjective,0.6,,,,0.109688,0.238437,0.087212,0.017475,0.032688
488,arma9han,autonomous driving,2020-04-07 22:36:42,"_mahmood it's hard, but autonomous driving has been working out nicely so far! if you are ever bored, lux capital's or dcvc's portfolio page is the place to go.",negative,-0.06666666666666668,,,,,1247654563378839554,very subjective,0.8104166666666667,,,sadness,0.77405,0.056212,0.134705,0.073348,0.1069
489,KarmaAutomotive,autonomous driving,2020-04-07 22:22:57,"“the karma strategy is to look at what is coming next.” – vp autonomous driving and adas, srini gowda karmaauto",positive,0.2,,,,,1247651101727313920,objective,0.35,,,,0.019485,0.173124,0.065979,0.152542,0.035797
490,grambo1980,autonomous driving,2020-04-08 23:55:07,"yes, the top autos are stagnet. tesla is vertically integrated in many things. they are poised to lead the industry in evs, autonomous driving - by solving vision. potentially battery tech(will see after battery day). renewable energy with solar and power wall and more services",positive,0.38,,,,,1248036684022845443,subjective,0.64,,,,0.062064,0.374314,0.013835,0.003345,0.030147
491,mk4010,autonomous driving,2020-04-08 22:59:58,autonomous driving system technical stack understand smart car smart city grid technology and kill switch,positive,0.2071428571428572,,,,,1248022804513140736,subjective,0.5214285714285715,,,,0.132463,0.071491,0.127723,0.025405,0.127206
492,AlexRoyBot,autonomous driving,2020-04-08 22:55:25,"it is truly incredible how little tesla fans actually know about technology, especially autonomousdriving",positive,0.178125,,,,,1248021661149995010,subjective,0.625,,,joy,0.045131,0.802062,0.011466,0.132667,0.033374
493,KCRonC,autonomous driving,2020-04-08 22:11:05,"the insurance industry is watching developments in autonomous driving very closely, and major changes will need to be made to legal systems to handle liability, particularly in instances of damage involving a driverless car using self-learning artificial",positive,0.0715277777777778,,,,,1248010504636747778,subjective,0.5055555555555555,,,,0.150132,0.058415,0.136586,0.058306,0.247948
494,Shinymama,autonomous driving,2020-04-08 21:36:45,they are destroying taxi businesses all over the world for uber and lyft type services so we ultimately have autonomous driving electric vehicles and it all ties into complete control model of nwo to control how you live-where you go and how. complete control over you completely.,positive,0.08333333333333333,,,,,1248001862789406726,objective,0.4833333333333333,,,,0.326702,0.085679,0.042413,0.108665,0.322296
495,LanceEliot,autonomous driving,2020-04-09 22:05:51,"e-billboarding offers promise and peril for ai self-driving cars and society, here's why: aitrends selfdriving ai selfdrivingcars autonomousdriving autonomousvehicles techbrium forbes cars tech driverless ml dl",positive,0.1,,,,,1248371573431488513,very objective,0.0,,,,0.128026,0.133363,0.089801,0.157967,0.117092
496,Thomas_Harrer,autonomous driving,2020-04-09 22:01:00,"my passion for technology emergingtech leverages ar to help drivers see the invisible. via iot 5g selfdrivingcars autonomousdriving robotics makeyourownlane defstar5 smm vr video t.h., _harrer, ibmer ibm cto",neutral,0.0,,,,,1248370352494788608,very objective,0.0,,,,0.035627,0.283272,0.057998,0.036309,0.011175
497,Inno_Trends,autonomous driving,2020-04-09 20:15:30,bosch connected world 2021 – save the date bcw21 bcx21 digitalisierung iot ki mobilität berlin autonomesfahren smartcar bosch smartcity autonomousdriving hackathon künstlicheintelligenz internetofthings internetderdinge messe,neutral,0.0,,,,,1248343803532054533,very objective,0.0,,,,0.252243,0.444917,0.023581,0.028388,0.041881
498,HarshalSinha,autonomous driving,2020-04-09 18:48:22,"omg . u are so uneducated. it is al not ai(artificial intelligence) . and i recently saw ramayana where shree ram asks the pushpak viman to land . he asks and not drives , so that can autonomous driving. ( i know it is not logical. but u read al as ai) so u are not smart enough",positive,0.03357142857142857,,,,,1248321877551927298,objective,0.4685714285714286,,,,0.179493,0.163171,0.092458,0.07938,0.078872
499,Soliton_Systems,autonomous driving,2020-04-09 18:00:45,"soliton is the first to innovate 5g! soliton’s zao-sh provides industry, and manufacturers ultra low latency technology that helps seamless operations within 5g network infrastructure. 5gtech 5g autonomousdriving tech technews autonomouscars",positive,0.13749999999999998,,,,,1248309890415722499,very objective,0.24444444444444444,,,,0.0476,0.202138,0.018323,0.030236,0.019508
500,AdamRobinsonCDM,autonomous driving,2020-04-10 23:42:00,"“trucking applications will be one of the first places where we will see this tech (autonomous driving) come to market,” said chris urmson ceo of _inno told",positive,0.325,,,,,1248758158593609731,subjective,0.5166666666666666,,,,0.066055,0.182537,0.032135,0.20652,0.308807
501,sourcetechtalnt,autonomous driving,2020-04-10 22:20:28,new job: robotics software engineer location: colorado salary: us$120kpa - us$170kpa .. autonomousdriving hiring coloradohire robotics,positive,0.13636363636363635,,,,,1248737641996091399,objective,0.4545454545454545,,,,0.097128,0.088103,0.036151,0.028455,0.018126
502,teslasdude,autonomous driving,2020-04-10 21:23:52,autonomous driving is already approved and 28 states. it’s going to be happening in the next 2 to 3 years.,positive,0.2,,,,,1248723397502271488,objective,0.35,,,,0.482664,0.146724,0.280607,0.096132,0.053717
503,LisaKayeCAP,autonomous driving,2020-04-10 21:00:02,"the pandemic outbreak has highlighted the importance of driverless vehicles in china, with autonomousdriving set to be implemented extensively over the next 3 - 5 years. read more. automotive",positive,0.16666666666666666,,,,,1248717399119011841,objective,0.2777777777777777,,,,0.052869,0.147737,0.124559,0.026871,0.017616
504,LanceEliot,autonomous driving,2020-04-10 19:43:35,elon musk claims tesla self-driving can be superhuman but it’s a narrative that needs to be curtailed: aitrends selfdriving ai selfdrivingcars autonomousdriving autonomousvehicles techbrium forbes cars tech driverless ml dl,neutral,0.0,,,,,1248698158638485505,very objective,0.0,,,,0.119655,0.045111,0.112311,0.109757,0.137553
505,LudantoRed,autonomous driving,2020-04-11 22:48:42,rolls royce has the most advanced autonomous driving system out there: it's called the butler,positive,0.43333333333333335,,,,,1249107131942535169,subjective,0.6,,,,0.244704,0.114823,0.068544,0.036875,0.065591
506,sanjeevs_iitr,autonomous driving,2020-04-11 18:34:37,_samuel ready for extremely low compute algorithms 4 ad and adas perception. we at have brought autonomous driving to india (in 2018). look forward to meet you.,positive,0.20000000000000004,"15 GFlops, thats all it required!

Compare that to 100s of GFlops that other autonomous driving companies do for such tasks. 

@elonmusk @johnkrafcik @dkhos @JeffBezos  @hakan_samuel @Daimler @NVIDIADRIVE @anandmahindra @RNTata2000 

Ready for it? https://t.co/LnrmDRhCGQ",positive,0.11875,,1249043192156061696,objective,0.5,subjective,0.51875,joy,0.050952,0.736833,0.06268,0.016917,0.058038
507,swaayatt,autonomous driving,2020-04-11 18:29:55,"15 gflops, thats all it required! compare that to 100s of gflops that other autonomous driving companies do for such tasks. _samuel ready for it?",positive,0.11875,,,,,1249042007705546753,subjective,0.51875,,,,0.092081,0.237577,0.048578,0.027756,0.042796
508,EmanuelSmedbol,autonomous driving,2020-04-11 18:13:49,_mcelroy but also pretty sure these captchas are helping train google’s autonomous driving ai... so maybe good to give it something to mull over,positive,0.4625,,,,,1249037955835899904,very subjective,0.7972222222222222,,,joy,0.150339,0.631757,0.077202,0.03651,0.063339
509,LanceEliot,autonomous driving,2020-04-11 18:10:05,"many self-driving cars ignore or downplay what’s behind them while on-the-road, time to fix this: aitrends selfdriving ai selfdrivingcars autonomousdriving autonomousvehicles techbrium forbes cars tech driverless ml dl",positive,0.04999999999999999,,,,,1249037018610327553,subjective,0.6,,,,0.44735,0.049004,0.22936,0.148669,0.268318
510,bloggerhangout,autonomous driving,2020-04-12 23:57:48,"i hope and invest money in and also collaborate with and _iitr on ai, autonomous driving and chip... it will be a win-win for both the companies...",positive,0.4,"Thnx @bloggerhangout :)

Thnx for connecting with @svembu

We hv been working on #AutonomousVehicles tech for 5 years now &amp; we have developed several novel #DeepLearning algorithms that r significantly computationally efficient as compared to ones developed by any other company. https://t.co/c2OjxQ6bfr",positive,0.15833333333333333,,1249486911996973056,subjective,0.7,objective,0.4749999999999999,joy,0.077037,0.719553,0.054801,0.074506,0.048333
511,John_Westra,autonomous driving,2020-04-12 22:41:10,"so is touting a new autonomousdriving solution on i would love to hear a authority ( you listening?) comment on this. my laymans assessment, based on a lack of 360 sensors is fail | thoughts?",positive,0.04545454545454545,,,,,1249467623579975684,objective,0.4515151515151515,,,,0.339721,0.343675,0.121983,0.020913,0.11065
512,BurnFreeGlobal,autonomous driving,2020-04-12 21:50:37,new autonomousdriving simulator uses end-to-end reinforcement learning,positive,0.13636363636363635,,,,,1249454903614935041,objective,0.4545454545454545,,,joy,0.170542,0.578867,0.101356,0.023061,0.071402
513,varbmos,autonomous driving,2020-04-12 19:37:09,"lol, a concept car using maps to guide it along its pre-programmed ""autonomous driving"" route.",positive,0.6000000000000001,,,,,1249421317364998153,subjective,0.7,,,,0.062645,0.412154,0.056767,0.008809,0.054028
514,LanceEliot,autonomous driving,2020-04-12 19:23:16,"social distancing is a probabilistic based approach, so are ai self-driving cars and provide valuable lessons: aitrends selfdriving ai selfdrivingcars autonomousdriving autonomousvehicles techbrium forbes cars tech driverless ml dl",positive,0.03333333333333333,,,,,1249417822318387200,very objective,0.06666666666666668,,,,0.06524,0.127497,0.262031,0.030505,0.050835
515,AFF_HK,autonomous driving,2020-04-13 23:36:47,"the alibaba-backed autonomous driving startup autox has opened a 80,000 square-feet facility in shanghai, which it says is the largest datahub for selfdriving car data in china and the asia's biggest robotaxi operations centre tech ai",positive,0.4,,,,,1249844008936812544,subjective,0.7,,,,0.191264,0.395164,0.285682,0.097405,0.057355
516,TuSimpleAI,autonomous driving,2020-04-13 22:55:15,the covid-19 pandemic has challenged our supply chains like never before. at tusimple we're proud to do our part to support our community by delivering food for the arizona food bank pro-bono. autonomousdriving autonomousvehicles autonomoustrucks trucking ai,positive,0.8,,,,,1249833556483817472,very subjective,1.0,,,,0.474255,0.447463,0.03237,0.050938,0.022361
517,ceptontech,autonomous driving,2020-04-13 22:16:56,"the covid19 crisis has accelerated the need for automation in every industry, bringing opportunities in autonomousdriving as demands for zero-contact delivery and ride-hailing surge. autonomousvehicles selfdrivingcars",neutral,0.0,,,,,1249823914722652160,very objective,0.0,,,,0.330792,0.068009,0.037988,0.030737,0.208472
518,Thomas_Harrer,autonomous driving,2020-04-13 22:01:00,"my passion for technology emergingtech leverages ar to help drivers see the invisible. via iot 5g selfdrivingcars autonomousdriving robotics makeyourownlane defstar5 smm vr video t.h., _harrer, ibmer ibm cto",neutral,0.0,,,,,1249819903869120513,very objective,0.0,,,,0.035627,0.283272,0.057998,0.036309,0.011175
519,AyoConsulting,autonomous driving,2020-04-13 22:00:32,safeguarding the future of autonomous driving manufacturing operations industry,positive,0.2,,,,,1249819788605415424,objective,0.4125,,,,0.037363,0.13555,0.060166,0.013199,0.047856
520,StockPriceBro1,autonomous driving,2020-04-14 21:47:50,"no, they have not had a full year profit ever, and they are a car company. they are way behind in autonomous driving so what else is it they do. ohh, and that neural net they talk about doesn't actual exist. the data storage in the car and in the cloud does not exist for $tsla.",positive,0.06999999999999999,,,,,1250178980256325632,objective,0.41,,,,0.162181,0.211855,0.247221,0.129953,0.289033
521,HaroldSinnott,autonomous driving,2020-04-14 21:40:01,emergingtech leverages ar to help drivers see the invisible via iot 5g selfdrivingcars autonomousdriving robotics vr futureofwork cc _bornet,neutral,0.0,,,,,1250177013404643330,very objective,0.0,,,,0.086855,0.056385,0.108593,0.020669,0.021857
522,techhq,autonomous driving,2020-04-14 20:55:19,is this what driverless deliveries to your door will look like? autonomousdriving avs deliveries,neutral,0.0,,,,,1250165761475252225,very objective,0.0,,,,0.191337,0.050725,0.105647,0.071821,0.224122
523,NunezStephan,autonomous driving,2020-04-14 20:37:23,"other automakers wont be able to survive or invest in evs, autonomous driving, battery tech, or software as quickly thus giving tesla more market share. also, not completely reduced production as china factory still making cars.",positive,0.25972222222222224,,,,,1250161251294105600,subjective,0.5166666666666667,,,,0.167102,0.328099,0.071038,0.015328,0.150361
524,AdamHoov,autonomous driving,2020-04-14 19:03:33,"for your safety and other drivers, we have removed the steering wheel. starting 2024, new car sales in california will be restricted to autonomous driving only . enjoy your driving experience and don’t forget to use mad max setting as needed",positive,0.026623376623376632,,,,,1250137634589929472,subjective,0.5899350649350649,,,,0.134018,0.049343,0.089126,0.009631,0.255787
525,Thomas_Harrer,autonomous driving,2020-04-15 22:02:00,"my passion for technology emergingtech leverages ar to help drivers see the invisible. via iot 5g selfdrivingcars autonomousdriving robotics makeyourownlane defstar5 smm vr video t.h., _harrer, ibmer ibm cto",neutral,0.0,,,,,1250544931258712064,very objective,0.0,,,,0.035627,0.283272,0.057998,0.036309,0.011175
526,ACTExpo,autonomous driving,2020-04-15 22:00:20,the is funding a four-year study led by the virginia tech transportation institute researching &amp; developing practical guidelines for safe integration of autonomous driving systems into existing fleets. via actnews tech trucking,positive,0.45,,,,,1250544514512687112,subjective,0.6,,,,0.03528,0.343503,0.184519,0.047165,0.055193
527,LauraAdams,autonomous driving,2020-04-15 21:45:09,here's what you need to know about the autonomous driving tech that's on the road today and what's hitting the road in the future:,positive,0.2,,,,,1250540693572943873,objective,0.4125,,,,0.23053,0.147106,0.302735,0.024299,0.089207
528,ALakrintis,autonomous driving,2020-04-15 21:25:33,localization and mapping for autonomousdriving hdmaps av autonomousvehicles here tomtom zenrin mobileye mitsubishielectric and many more,positive,0.5,,,,,1250535757896470529,objective,0.5,,,,0.199954,0.138134,0.092076,0.077491,0.066722
529,jdkealy,autonomous driving,2020-04-15 21:09:31,_trader autonomous driving is the future. too bad it’s a public health issue and nobody should own ip on it. could u imagine if the govt allowed different models with varying crash / pedestrian killing risks? would be absurd.,negative,-0.02857142857142855,,,,,1250531725916155904,subjective,0.594047619047619,,,sadness,0.810694,0.005108,0.222315,0.079934,0.142473
530,A1performance_1,autonomous driving,2020-04-16 23:55:02,"tesla model 3 and autonomous driving. no doubt, tesla model 3 is subject to many headlines discussing its quality ride. but part of the appeal is its connectivity and self-driving tech. read on. teslamodel3 a1performanceautorepair",positive,0.2444444444444445,,,,,1250935765732900864,subjective,0.5111111111111111,,,,0.268074,0.449883,0.042622,0.133761,0.080187
531,CMicrotrend,autonomous driving,2020-04-16 23:46:36,agree. add autonomous driving in the future and it doesn't look so good for real estate prices in big cities...,positive,0.26,,,,,1250933643767250945,objective,0.3650000000000001,,,joy,0.059426,0.687933,0.058714,0.054316,0.018177
532,PonyAI_tech,autonomous driving,2020-04-16 23:39:38,"we have teamed up with to deliver packages and groceries in irvine, ca through our all-electric, autonomousdriving fleet. read more:",positive,0.5,"Autonomous, contact-less deliveries are coming to Irvine, Calif., from @Yamibuy and @PonyAI_tech - @EdLudlow reports https://t.co/s5rai3CR3K",positive,0.4,,1250931890317488128,objective,0.5,subjective,0.7,,0.183016,0.120566,0.020565,0.080096,0.061222
533,newsfilterio,autonomous driving,2020-04-16 23:17:15,autonomous-driving startup takes on last-mile delivery,neutral,0.0,,,,,1250926258797645836,very objective,0.0,,,,0.466646,0.125047,0.197272,0.019961,0.095445
534,JeroenBartelse,autonomous driving,2020-04-16 21:34:26,autonomous driving: here’s how 5g could change the game via 5g selfdrivingcars driverlesscars driverless autonomous selfdriving connectivity _piccard,positive,0.13333333333333333,,,,,1250900380906590208,subjective,0.6,,,,0.143732,0.219412,0.16489,0.09491,0.060211
535,JamesHoffmann3,autonomous driving,2020-04-17 22:44:06,"_schaefer 1/2 loui coleman, the fact that current fsd systems that are the closest to reliable full autonomous driving all use lidar should be a clue. waymo can do 13,000 miles of autonomous driving with no disengagement, using lidar + cameras. no system without lidar comes close..",positive,0.2875,,,,,1251280303752122368,subjective,0.5874999999999999,,,,0.346635,0.067807,0.117408,0.054075,0.107293
