,user,search query,post date-time,account status,account sentiment,account sentiment score,retweet status,retweet sentiment,retweet sentiment score,post location,tweet id,account subjectivity,account subjectivity score,retweet subjectivity,retweet subjectivity score,tones,sadness_score,joy_score,fear_score,disgust_score,anger_score
167,info33445,self driving car accidents,2020-05-21 04:51:32,"if tesla self driving car gets into accident,&amp; someone dies,who will b responsible?owner of tesla cant b ,because it was self driving,so it must b car software manufacturer?",neutral,0.0,,,,,1263331571483979777,very objective,0.0,,,,0.383327,0.016988,0.254219,0.30909,0.397683
168,HassanHusseinY1,self driving car accidents,2020-05-22 12:35:02,"if a self-driving car gets in an accident that is clearly its fault, the owner doesn't pay damages — the manufacturers do.",positive,0.10000000000000002,,,,,1263810602125922305,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
169,Fact,self driving car accidents,2020-05-22 12:32:00,"if a self-driving car gets in an accident that is clearly its fault, the owner doesn't pay damages — the manufacturers do.",positive,0.10000000000000002,,,,,1263809840050290690,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
170,nutanc,self driving car accidents,2020-05-24 06:02:36,should an ai software be allowed to function? who is accountable if a self driving car is in an accident? and it does not help that people like elon musk announce full self driving just for marketing even when they know its nowhere close.,positive,0.35,Many researchers including me @timnitGebru @rajiinio @jovialjoy  Yoshua Bengio signed a letter last year asking @awscloud to stop selling rekognition to law enforcement. It is not ready. It is inaccurate and not calibrated. It is racist and sexist. https://t.co/TEMjmJoxhf,positive,0.13333333333333333,,1264436619517390849,subjective,0.55,objective,0.3555555555555556,,0.376398,0.166997,0.168562,0.283816,0.225615
171,truefactsbot,self driving car accidents,2020-05-24 02:47:02,"if a self-driving car gets in an accident that is run by the worst, least qualified, or most unscrupulous citizens.",negative,-0.26666666666666666,,,,,1264387401553711106,subjective,0.6333333333333333,,,sadness,0.520942,0.016452,0.368241,0.175312,0.272721
172,DolorisUltras,self driving car accidents,2020-05-25 21:49:28,"hey would a tesla be an option for my babuschka who is 250kg+, simple minded, furious and a bad driver? she needs a self driving car, she had 3 accidents in 3 years.",negative,-0.3499999999999999,@Saskier_K Und das etwa auch? https://t.co/IaZpTsr0TL,neutral,0.0,,1265037293062144003,subjective,0.5119047619047619,very objective,0.0,,0.252345,0.0081,0.197878,0.105114,0.411547
173,daeyunique,self driving car accidents,2020-05-25 02:48:44,and those self driving car accidents!?? pfft,neutral,0.0,,,,,1264750219649925120,very objective,0.0,,,,0.197669,0.056759,0.414508,0.124261,0.258564
174,DanielStonebra9,self driving car accidents,2020-05-26 21:07:43,"should the government subsidize the self-driving car industry due to their proven efficiency in decreasing accidents per mile, a factor which will save untold lives?",negative,-0.125,,,,,1265389174087192587,objective,0.375,,,,0.203821,0.060191,0.204778,0.069499,0.242382
175,Pat_Pitts,self driving car accidents,2020-05-28 02:15:15,"if you get into a cart accident with a self driving car, who’s at fault? quarantinethoughts",neutral,0.0,,,,"Place(_api=<tweepy.api.API object at 0x12fb18128>, id='7948fec74f58e8cd', url='https://api.twitter.com/1.1/geo/id/7948fec74f58e8cd.json', place_type='city', name='Quincy', full_name='Quincy, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x12fb18128>, type='Polygon', coordinates=[[[-71.093301, 42.2042941], [-70.949379, 42.2042941], [-70.949379, 42.307954], [-71.093301, 42.307954]]]), attributes={})",1265828954545496064,very objective,0.0,,,,0.309174,0.012227,0.24918,0.169368,0.468355
176,RosnerLawPC,self driving car accidents,2020-06-01 16:07:51,"if you were injured in a self-driving car accident, you may have a number of questions regarding your options. to learn more about selfdriving caraccidents and your legal options, visit our website.",positive,0.35,,,,,1267488039057657857,objective,0.35,,,,0.164004,0.071647,0.21351,0.022148,0.065433
177,Dylancosto,self driving car accidents,2020-06-02 18:13:42,"_ my poor man, if you developed a self driving car, something never done before at the level that it’s at today, you’re going to have accidents. that’s progress and how we learn to avoid mistakes, don’t blame elon for progressing humanity, ungrateful degenerate.",negative,-0.15000000000000002,,,,,1267882097752055810,objective,0.45,,,,0.320611,0.042637,0.317721,0.235658,0.466005
178,unlikelytechie,self driving car accidents,2020-06-05 19:47:00,here’s a troubling ai fact: a self-driving car hurtling along the highway and weaving through traffic has less understanding of what might cause an accident than a child who’s just learning to walk. read more: autonomousvehicles automotive,positive,0.16666666666666669,,,,,1268992738290135040,objective,0.2833333333333333,,,,0.180598,0.111481,0.360339,0.075287,0.378382
179,MostWowFacts,self driving car accidents,2020-06-07 07:02:01,"if a self driving car gets in an accident that is clearly its fault, the owner doesn't pay damages, the manufacturers do.",positive,0.10000000000000002,,,,,1269525001331490817,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
180,MadBastard_v2,self driving car accidents,2020-06-09 15:47:05,"now, does that mean that ai is always going to be bad? define ""bad"". if it's ""well, the self-driving car ai causes accidents at only a slightly lower rate than humans"", then that's bad, at least from a corporate standpoint. because corporations don't like being sued.",negative,-0.35989583333333325,,,,,1270381913740644352,subjective,0.5317708333333333,,,sadness,0.576568,0.002563,0.334833,0.214265,0.226532
181,DGr8fuld,self driving car accidents,2020-06-11 20:53:41,"yep, just like how they create mass transit accidents, infrastructure decay, and human error to usher in teslas dumb self driving car. the technocrats have a ton of gadgets to foist upon us.",negative,-0.1875,,,,,1271183848567705601,objective,0.3,,,sadness,0.582189,0.069293,0.1676,0.214135,0.083475
182,amnaminin,self driving car accidents,2020-06-12 01:16:48,"i think its time we let self-driving car businesses into our country's economy, accidents cases has been sky high consistently, and all of that comes from one major factor, human error. road rages may also decrease in doing so, i can't go a day without flaming a driver ^^",positive,0.118125,,,,,1271250064824913920,objective,0.34750000000000003,,,,0.268593,0.143219,0.29126,0.051853,0.424412
183,CharlesMunn1,self driving car accidents,2020-06-13 21:04:25,"my volt beeps when it's too close to objects. i suspect self driving cars may be even safer.that said, surely a self driving car wouldn't dare leave the scene of a horrible accident &amp;, even worse, seemingly deliberately spoil your dinner party with a load of bloody corpses!",negative,-0.475,,,,,1271911324121882624,very subjective,0.8472222222222222,,,,0.303303,0.01721,0.455533,0.391271,0.240895
184,LysanderLaw,self driving car accidents,2020-06-15 14:30:26,"what is the future of personalinjury cases when cars become selfdriving? if you get in an accident with a self driving car, it may end up as a product liability case. driving carinsurance insurance roadaccident traffic trafficaccident cycling",neutral,0.0,,,,,1272536951845945345,very objective,0.125,,,,0.121572,0.0433,0.289969,0.036835,0.351353
185,mulholio,self driving car accidents,2020-06-16 13:12:41,i see the headline now: “google self-driving car accident kills mother and three children after car stubbornly refuses to avoid the ‘pavement’”,neutral,0.0,,,,,1272879774151647233,very objective,0.0,,,anger,0.264552,0.004678,0.255436,0.318217,0.542435
186,woznew1,self driving car accidents,2020-06-17 17:58:15,"if a self-driving car gets in an accident that is clearly its fault, the owner doesn't pay damages — the manufacturers do.",positive,0.10000000000000002,,,,,1273314026987102213,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
187,DrewAcey,self driving car accidents,2020-06-17 02:23:48,"personality tests are dope, but i think they’re asking the wrong questions. rather than “ooh do you like to go to parties or be a loser and read a book??” nah, ask people if they put their cart back at a grocery store or who a self-driving car should kill in an accident.",negative,-0.25,,,,,1273078865091534849,objective,0.45,,,anger,0.407116,0.005961,0.164319,0.212378,0.564174
188,truefactsbot,self driving car accidents,2020-06-21 07:32:01,if a self-driving car gets in an accidents kill 1.25 million people per year.,neutral,0.0,,,,,1274605981700435969,very objective,0.0,,,,0.428801,0.057823,0.326332,0.182348,0.303433
189,educationpalmer,self driving car accidents,2020-06-22 10:21:31,"3/2 to be clear, i understand that self-driving cars are likely to be *safer* than humans in the medium-term (5-10 yrs) but self-driving car accidents will receive maximum publicity... and less than 10% of the population currently considers them safe",positive,0.08666666666666667,,,,,1275011025818001408,objective,0.47,,,,0.149447,0.043865,0.133015,0.038221,0.038678
190,educationpalmer,self driving car accidents,2020-06-22 10:16:07,"2/2 at the moment, most self-driving cars are operating under a “wild west” lack of regulation. but that could change overnight, if any company’s self-driving car was involved in an accident that killed innocents",positive,0.13333333333333333,,,,,1275009665244463105,objective,0.3,,,,0.220106,0.063988,0.423702,0.234318,0.262467
191,theknowledgexp,self driving car accidents,2020-06-24 05:39:52,self driving car benefits: 1) more time utilisation 2) less traffic 3) reduced pollution 4) less to no accidents so where exactly are we with this technology? wednesdaymorning technology,positive,0.10416666666666667,,,,,1275664920684761091,very objective,0.22083333333333333,,,,0.17082,0.043704,0.372968,0.083142,0.135938
192,olivercameron,self driving car accidents,2020-06-27 20:50:00,"“a self-driving car would solve the high premiums on my insurance. my wife and i have had multiple accidents, and the insurance is about as high as my house payment.”",positive,0.10666666666666667,,,,,1276981128767746048,objective,0.35999999999999993,,,,0.124035,0.03848,0.185847,0.061421,0.182609
193,KeckAusome,self driving car accidents,2020-06-30 02:45:23,"1/even though this “faulty beta software” has a history of still being just as safe as a similarly priced non self-driving car. not saying they shouldn’t worry about bugs, obviously that’s top priority, but the same “bugs” happen with mechanical parts and do cause accidents",positive,0.2,,,,,1277795337898545159,objective,0.405,,,sadness,0.558584,0.013364,0.349452,0.251663,0.156779
194,ActuallyRoland,self driving car accidents,2020-07-01 20:36:26,"if a self-driving car gets in an accident that is clearly its fault, the owner doesn't pay damages — the manufacturers do.",positive,0.10000000000000002,,,,,1278427265882357761,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
195,Fact,self driving car accidents,2020-07-01 20:36:00,"if a self-driving car gets in an accident that is clearly its fault, the owner doesn't pay damages — the manufacturers do.",positive,0.10000000000000002,,,,,1278427154942959616,objective,0.3833333333333333,,,,0.415261,0.047032,0.199302,0.26433,0.388766
196,aeischeid,self driving dangers,2020-01-03 21:23:15,"again, self driving + driver assists == goodthings. fewer deaths, more enjoyable urban environments, etc. needn't be dependent on this tech. better social policy needs to be a starting point. there danger in smart cars short circuiting that discussion",positive,0.21845238095238093,"Last year, no children under 15 died in roadway crashes anywhere in the country of Norway, which has a population of about 5.3 million. 

In the U.S., traffic collisions are the leading cause of death for children under 15.

https://t.co/zbv0SIVUXr",neutral,0.0,,1213209230070702081,objective,0.3386904761904762,very objective,0.06666666666666668,,0.256413,0.070976,0.365522,0.025313,0.042601
197,MixedBerryTea,self driving dangers,2020-01-03 17:29:24,"when people bring up the dangers of self-driving cars and the fatalities involved, i can only say that i'd rather be killed due to an algorithm rather than because the guy driving the semi in front of me needed to move over three lanes because he needed to use the bathroom",negative,-0.10833333333333334,,,,,1213150380093300739,objective,0.4583333333333333,,,,0.117733,0.027705,0.353655,0.425361,0.42881
198,wjxt4,self driving dangers,2020-01-04 20:00:01,tesla autopilot dangers questions rise over tesla's self-driving vehicles following 3 crashes and 3 deaths in less than a month while using the company's autonomous system.,positive,0.07777777777777779,,,,,1213550670219038720,objective,0.2888888888888889,,,"sadness, fear",0.597946,0.015381,0.523804,0.042309,0.08679
199,Theelonews,self driving dangers,2020-01-06 23:40:47,"person 1: [on autopilot, has a single bad experience, at a single moment in time with undefined variables] person 1 [takes to twitter as an autonomy expert]: ‘full self driving is a full 10-15 years away and autopilot in its current incarnation is a danger to society’ ‍♂️",negative,-0.12755102040816327,,,,,1214331003650629634,subjective,0.5136054421768708,,,sadness,0.546424,0.036492,0.20807,0.214531,0.020102
200,theandyaltman,self driving dangers,2020-01-06 07:00:52,currently riding in a self-driving lyft on the las vegas strip. danger zone by kenny loggins is on the radio. this may be the most ces thing ever.,positive,0.25,,,,,1214079366516240391,objective,0.45,,,fear,0.082308,0.165696,0.549195,0.239129,0.168074
201,seldo,self driving dangers,2020-01-07 15:02:07,"i agree about the danger of remaking cities and sv arrogance, but safer driving is safer driving wherever it is. when driving in cities i frequently find myself in situations i can't handle and i'm sure even current self driving cars are better at it than me.",positive,0.275,,,,,1214562864360353794,subjective,0.5222222222222223,,,,0.117013,0.383788,0.244813,0.128263,0.147
202,MrBlifil,self driving dangers,2020-01-07 11:13:10,_1 actually i think he should be listened to. he does not have self-awareness to understand but he’s actually expressing his profound fear of being suddenly placed in harm’s way. the fear is driving him to wish for a solution which eliminated all sources of danger. take note.,positive,0.02083333333333333,,,,,1214505248796139520,objective,0.425,,,fear,0.033104,0.036365,0.944453,0.016341,0.072629
203,erinLYYC,self driving dangers,2020-01-07 01:32:13,says cars are future entertainment zones it’s focusing on. with self driving cars and better danger sensing tech you can soon sit back and be entertained while your car works autonomously. ces2020,positive,0.225,,,,,1214359048469897216,objective,0.33125,,,fear,0.142268,0.314235,0.527969,0.023725,0.066131
204,thockman64,self driving dangers,2020-01-08 14:51:48,"your tweet last night about praying for and praising the troops was not only disingenuous considering your part in putting them in danger, it’s that you don’t get it. you don’t get any of it. trump is an unfit, warped, self-obsessed man driving the usa off a cliff.",neutral,0.0,,,,,1214922659575861249,subjective,0.5333333333333333,,,,0.373714,0.115166,0.301394,0.404079,0.082646
205,PeoplesTrustJai,self driving dangers,2020-01-09 12:12:20,"_gadkari _india _pulsar thanks for quick response.. d reason is self explanatory for banning this advt. it is promoting dangerous driving among youth.. gives clear message that when u r 18yrs.. start using roads as playground with bajajpulsar, put ur own &amp; others life in danger..",positive,0.12666666666666665,,,,,1215244916772818944,subjective,0.5966666666666667,,,,0.167288,0.405871,0.258409,0.111559,0.234994
206,Cashflow_yonela,self driving dangers,2020-01-09 10:40:19,"_hollandszw _sa the thing about law is that it fails its self, 1 no number plate visible which proves it could be anyone's car, 2 could be that the user is creating an awareness campaign of the dangers of text driving.... there's no proof beyond reasonable doubt",neutral,0.0,,,,,1215221757621276672,objective,0.3,,,"sadness, fear",0.543635,0.023243,0.513133,0.123408,0.124574
207,Danger__Rost,self driving dangers,2020-01-12 20:05:40,"with your postions on ai, maybe a self driving car is not the safest option",neutral,0.0,,,,,1216451196820475904,very objective,0.0,,,,0.141236,0.102636,0.180975,0.05786,0.155756
208,MelaynaLokosky,self driving dangers,2020-01-12 18:10:56,. reported dangers causing harm or death from tesla autopilot &amp; full self-driving fsd are only a small percentage of all the known $tsla &amp; underreported adverse events leading inevitably to more predictable harm or deaths &amp; why there must be a recall now. 6/,positive,0.07999999999999999,,,,,1216422321340080130,subjective,0.5900000000000001,,,fear,0.35251,0.004554,0.612294,0.282032,0.06087
209,EGOT4Life,self driving dangers,2020-01-12 00:50:39,self-driving cars would get those people off the road since they hate driving and are a danger to themselves and others. bring it on!,negative,-1.0,,,,,1216160527833059329,very subjective,0.9,,,anger,0.114522,0.024721,0.390845,0.294648,0.570781
210,buckley_law,self driving dangers,2020-01-13 16:46:05,are you worried about the dangers of self-driving cars? this article offers up a few current statistics. give it a read and tell us your own take in the comments.,positive,0.125,,,,,1216763355802685441,objective,0.375,,,fear,0.11806,0.016493,0.817761,0.097858,0.15606
211,ThomasPrass,self driving dangers,2020-01-13 13:47:46,"what about better pay for truckers? better working conditions? the danger of self-driving trucks is that such systems must be 100% functional, not 96% or 99%. and that's tough. like driving a car which in 98% of all situations would be ok, sometimes however crashes? unacceptable.",positive,0.22222222222222224,,,,,1216718483960029184,subjective,0.5666666666666667,,,sadness,0.733712,0.135785,0.483777,0.037116,0.104105
212,Ma3Route,self driving dangers,2020-01-14 07:03:53,10:03 surely whats wrong with that he is trying to overtake and he did successfully. please if you have nothing to post don't do it on social media. you your self you are recording while driving you are the danger using your via,positive,0.19583333333333333,,,,,1216979230036197383,subjective,0.7013888888888891,,,fear,0.300018,0.022528,0.506399,0.299506,0.185832
213,wfaler,self driving dangers,2020-01-14 07:02:32,"yes, surely an optimal self driving vehicle: a) monitors its own health, including brakes. b) drives defensively enough to deal with known and potentially unknown, unseen risks (excepts danger outside line of sight)",positive,0.2,,,,,1216978889114902528,subjective,0.6077777777777778,,,fear,0.047155,0.026464,0.596144,0.014785,0.067736
214,frankmwillu2011,self driving dangers,2020-01-14 06:57:49,_kenya surely whats wrong with that he is trying to overtake and he did successfully. please if you have nothing to post don't do it on social media. you your self you are recording while driving you are the danger using your phone while driving seriously.,positive,0.09,,,,,1216977701472559104,subjective,0.6944444444444444,,,,0.214042,0.013742,0.420915,0.334919,0.375179
215,YokohamaRides,self driving dangers,2020-01-17 03:52:55,"“even if ai recognizes danger instantly, it can’t stop the car instantly. cars(with speed limiters)that only go up to 30 km, are much easier to develop than self-driving cars...have been proposed for decades -they can be realized immediately. hmm..maybe because it can't sell.”",positive,0.05,,,,,1218018334085484544,subjective,0.6333333333333333,,,fear,0.229775,0.127475,0.592753,0.01991,0.110868
216,Huckleberry_2_U,self driving dangers,2020-01-18 15:13:41,"the general public is plagued by the danger elon's self driving, self-accelerating, phantom braking, self-igniting, fire truck crushing, whompy tesla bots on our roads.",positive,0.15000000000000002,,,,,1218552045365428224,objective,0.4888888888888889,,,,0.395961,0.029734,0.338409,0.373226,0.207837
217,Tingos_makeup,self driving dangers,2020-01-21 21:05:50,boy quite being on the phone n driving putting ur self and other in danger dam lmao,positive,0.2375,,,,,1219727828297580545,subjective,0.6875,,,joy,0.070023,0.628591,0.069534,0.174102,0.134991
218,ManyMarys,self driving dangers,2020-01-21 04:08:49,"nope! try again. you must be in actual fear of your life at that very moment. self-defense must have a credible fear of imminent death. you’re in more danger driving to work than carrying a child, so no. your argument fails. but thanks for falling into my trap!",positive,0.1416666666666667,,,,,1219471887576813568,objective,0.35000000000000003,,,fear,0.480536,0.042849,0.628417,0.072949,0.464429
219,calvinjluther,self driving dangers,2020-01-22 17:19:55,i can't believe mr. peanut was: 1. driving recklessly and endangering the safety of local wildlife 2. put his passengers in danger by exiting a moving vehicle 3. promoting bad self-confidence by roasting himself,negative,-0.3499999999999999,,,,,1220033362355793920,objective,0.3333333333333333,,,fear,0.166697,0.083076,0.645596,0.233135,0.067955
220,_Chris_Serratos,self driving dangers,2020-01-24 16:03:32,"and if your parents didnt teach you and are self taught and still suck ass , stop driving please.... you are a danger to everyone around you , cars dont weight 10lbs , driving around a battering ram ... like c'mon",neutral,0.0,,,,,1220738916124225537,very objective,0.0,,,anger,0.218303,0.028068,0.436234,0.191808,0.503331
221,SBauernschuster,self driving dangers,2020-01-24 15:34:50,"as long as detection probability of speed limit offenses is increased. no evidence that providing info on dangers of speeding alters driving behavior in more sustainable way. study based on rich police admin data on car accidents, self-collected data on speed limit monitors, 5/6",positive,0.275,,,,,1220731691494453248,subjective,0.5499999999999999,,,,0.109607,0.090397,0.453596,0.068573,0.151561
222,TECollab,self driving dangers,2020-01-24 02:30:23,"he too stresses the future of self-driving cars, but this time it’s about the potential dangers of automated streets berkeleyignites",neutral,0.0,,,,,1220534278628315136,subjective,0.5625,,,fear,0.119004,0.065759,0.834591,0.026231,0.094389
223,vgman94,self driving dangers,2020-01-25 21:38:02,"looks like a war machine. good for several game cosplays. self driving, 500 mile range. likely heavy enough that only a semi or bigger are a danger to you on the streets/road.",positive,0.01249999999999999,"Share your top reason why preordered the Tesla #Cybertruck 

Me: Cuz it looks badass",positive,0.5,,1221185484858089472,subjective,0.5625,objective,0.5,fear,0.341432,0.070906,0.646265,0.044622,0.13938
224,tunnelrat325,self driving dangers,2020-01-26 23:17:51,the fact that truck industry is short on drivers is precisely why it's in danger. there is a lot of investment in self-driving tech right now because there is shortage of truck drivers so they are very expensive. there is a lot of financial incentive to automate away those jobs.,neutral,0.007142857142857141,,,,,1221572991751843840,subjective,0.5091428571428571,,,sadness,0.528026,0.024188,0.324007,0.104498,0.178403
225,David57263293,self driving dangers,2020-01-27 21:53:42,opioid misuse may permanently change the brain smartnews yesall these people driving around. on all kinds of meds. they are a danger to themselves and others. by there self destructive behavior,negative,-0.6,,,,,1221914201217798145,subjective,0.6,,,fear,0.268462,0.077827,0.606778,0.057807,0.301705
226,Cracken257,self driving dangers,2020-01-27 02:36:53,__ i think it could be argued that is a low estimate lol. it’s hard to determine how many people were in danger in each case of a firearm being used in self defense and there are many unreported cases such as my friend who was driving him and was attacked by a guy at a red light. he,positive,0.23854166666666665,,,,,1221623078540783617,objective,0.4677083333333333,,,,0.459807,0.029058,0.386674,0.324686,0.16337
227,Niel1945,self driving dangers,2020-01-28 20:54:52,well done in stopping that muppet . definitely takes a certain type of copper who will put their self's in danger to keep us safe. driving into oncoming traffic takes some guts..,positive,0.2380952380952381,,,,,1222261782770868225,subjective,0.5238095238095238,,,,0.065984,0.039751,0.419323,0.14512,0.446685
228,NextLAMayor,self driving dangers,2020-01-28 18:17:32,"really appreciate you taking a look. is your objection to ""human directed traffic"" the danger to the traffic officer? i completely agree about self driving ng minibuses and such. i think we can save pedestrian lives and speed up traffic all at the same time",positive,0.06000000000000001,,,,,1222222191283982337,objective,0.265,,,anger,0.116728,0.142434,0.085445,0.129473,0.649727
229,jamesvgingerich,self driving dangers,2020-01-28 11:40:00,why railroad crossings are a grave danger for self-driving cars. (forbes) av autoindustry,neutral,0.0,,,,,1222122146023067648,very objective,0.0,,,fear,0.257847,0.029643,0.528874,0.11373,0.311206
230,dwilliamsartist,self driving dangers,2020-01-28 10:40:09,"he put us in danger so many times by drink driving with us in the car. he neglected all our emotional needs, put his own first. we all ended up looking after him. he was bitter, jealous, angry, misogynistic &amp; self absorbed! he should never have got custody of 3 little girls!",positive,0.111328125,,,,,1222107086823346176,subjective,0.6729166666666667,,,anger,0.190994,0.038302,0.20829,0.190106,0.702003
231,aaronmfparr,self driving dangers,2020-01-29 21:24:31,@_gorevel i understand. but cars cause significantly more harm in accidents than mopeds and motorcycles. conflating personal danger to self for recklessly driving a moped/motorcycle with a public safety issue of cars is not what we should be doing.,positive,0.16666666666666666,,,,,1222631635293630464,objective,0.2888888888888889,,,fear,0.226933,0.007986,0.554727,0.245525,0.203152
232,labicyclelawyer,self driving dangers,2020-01-31 00:26:51,self-driving vehicles bring increased dangers to bicyclists,neutral,0.0,,,,,1223039905074380800,very objective,0.0,,,fear,0.074792,0.059004,0.713577,0.108269,0.067157
233,SoizicContin2,self driving dangers,2020-02-02 11:05:27,can self-driving cars make the right decision in case of danger? that’s only one of many intriguing questions prof. christoph lütge deals...,positive,0.27142857142857146,,,,,1223925392794443781,subjective,0.6089285714285714,,,,0.166439,0.060566,0.441211,0.174242,0.340048
234,IrishWytch9,self driving dangers,2020-02-05 22:50:53,i refuse to use self checkout. maybe if they offered me a substantial discount for doing their job for them. if not then no checker is in danger of losing their job because of me. as for self driving cars...no...i can barely stand riding in a car with another human driving.,positive,0.025,,,,,1225190085617954816,very objective,0.1,,,,0.332407,0.006543,0.334861,0.441315,0.294379
235,SteveEAdams,self driving dangers,2020-02-05 16:09:02,because thos people would no longer be driving nor a danger to you on the road. a self driving car would.,neutral,0.0,,,,,1225088952958193664,very objective,0.0,,,,0.201254,0.108,0.297048,0.284101,0.379259
236,Project27262013,self driving dangers,2020-02-07 19:20:54,"crazy. you posted a self incriminating video evidence of you commiting a dangerous driving crime that proves you are a potential killer, in particularly a child, who has no idea that you are a danger to them",negative,-0.14666666666666667,,,,,1225862013445955584,subjective,0.6266666666666667,,,fear,0.25975,0.020927,0.553416,0.438985,0.091199
237,mattsinger,self driving dangers,2020-02-07 18:41:05,"going to ‘yes, and’ this and say the jackass version would feature the boys tricking someone (probably danger ehren) into believing they were getting into a self-driving car, which then turns out to be remote controlled by johnny, who then crashes it on purpose.",negative,-0.3,,,,,1225851995011022848,subjective,0.55,,,,0.495099,0.047101,0.291366,0.114574,0.132281
238,awndroo,self driving dangers,2020-02-09 04:56:25,i'm enjoying lockeandkey but the youngest's complete lack of self-preservation is driving me completely nuts. to me it's a lazy way of plot advancement and danger to simply have a character doing things without a single thought for the consequences.,positive,0.0630952380952381,,,,,1226369235351269383,objective,0.4952380952380953,,,,0.237537,0.219886,0.278879,0.077446,0.433649
239,curlyredninja,self driving dangers,2020-02-12 14:36:29,bobby at work ranting about the dangers of self driving cars. i asked him why he's more comfortable trusting my 82yo senile father with a car over a computer. bobby. the devastation to our society from self driving cars won't be because of safety. it'll be because of jobs,positive,0.45,,,,,1227602380176470016,subjective,0.65,,,anger,0.126616,0.086502,0.384401,0.13894,0.541597
240,Pippy2642,self driving dangers,2020-02-13 21:21:22,"i lived in a very upscale what i thought was a safe neighborhood &amp; still had freaks driving by watching children, my self &amp; neighbors kept our kids &amp; grandkids in the backyard or we were out in the front yard with them while the played.. when will parents see the danger?",positive,0.35,,,,,1228066657471467522,objective,0.4,,,,0.20987,0.05323,0.440362,0.481083,0.183036
241,GuatemalaEli,self driving dangers,2020-02-13 01:23:02,__ray333 _litemike _tizzy yeah in my hometown this gas station clerk got beat with bats or something like that and the dudes drove off and he proceeded to shoot at them tried saying self defense but it didnt work since they were driving of you're no longer in danger,neutral,0.0,,,,,1227765087902949377,very objective,0.0,,,sadness,0.635304,0.021291,0.280226,0.179953,0.153812
242,carlosg21916940,self driving dangers,2020-02-14 11:44:58,they all booked. i had spoken to vw about my window falling track while i was driving. yeah iam a honda guy and i’ve purchased several cars from honda and any issues. my self. i think if you window falls of track several times and it put your family in danger then i have to bark.,neutral,0.0,,,,,1228283992140656641,very objective,0.0,,,,0.428277,0.035871,0.309367,0.203539,0.339883
243,bjnunes,self driving dangers,2020-02-16 01:24:27,and i leaked all over ur self while u were driving drunk and putting people’s lives in danger u c!@$ sucker,negative,-0.4625,,,,,1228852610095964162,very subjective,0.9,,,,0.149411,0.048457,0.313734,0.494499,0.384777
244,wisestreligion,self driving dangers,2020-02-17 21:15:19,we need unconventional thinkers to game the long term future. self-righteous media progressivists and mps with their 5 year time horizon are driving uk to long term danger. muslim population doubles every 11 years. do the maths - or let sabisky do his.,negative,-0.125,,,,,1229514686506455041,objective,0.33125000000000004,,,,0.419179,0.096754,0.139033,0.268471,0.05728
245,DataDumpChat,self driving dangers,2020-02-17 20:16:44,_chappie so using it as a frame of reference almost for others to see where you could be. you're perfectly playing into my questions here but is there a danger the industry itself (and gartner) is driving this push for maturity for self-serving purposes?,positive,1.0,"Is moving to predictive/prescriptive analytics still too soon in the hype cycle for most businesses to truly benefit? 

Is analytics maturity a sales tool?
#datadump https://t.co/HskaScM5PV",positive,0.5,,1229499945570492417,very subjective,1.0,objective,0.5,,0.147228,0.312312,0.13284,0.081656,0.123075
246,profplotch,self driving dangers,2020-02-20 23:59:54,this is scary. someone with malicious intent can cause real damage by tricking self-driving vehicles into thinking that danger is ahead. autonomousvehicles. in .,negative,-0.15,,,,,1230643270646190080,subjective,0.65,,,fear,0.211317,0.020738,0.830645,0.108264,0.085996
247,DJ_PostIronic,self driving dangers,2020-02-23 15:00:04,because in over a century of motoring not once has an ice run out of fuel or become immovable on the road...... this is the same sort of scaremongering as self driving being a new danger ( it ignores all the problems and dangers with existing technology like cruise control ),positive,0.06818181818181818,,,,,1231594578601484288,objective,0.2897727272727273,,,fear,0.302928,0.032768,0.721203,0.04591,0.16715
248,gregoddmind,self driving dangers,2020-02-25 01:59:01,"wow. breaking the law (distracted driving), putting other people’s lives in danger and telling self gratifying lies. you are 99% republican. (the other 1% is commie sleeper agent).",negative,-0.05,,,,,1232122797696200705,subjective,0.5833333333333334,,,,0.442279,0.019472,0.163421,0.499072,0.237768
249,SelfDrivingFEED,self driving dangers,2020-02-26 18:27:24,"sputnik uk: brexit update, 5g dangers, uber self-driving car tests and more... autonomouscar selfdrivingcar",positive,0.5,,,,,1232733921995108353,objective,0.5,,,fear,0.133308,0.065557,0.585344,0.146391,0.147389
250,lifesafeast,self driving dangers,2020-02-26 12:54:45,i cannot believe people are so stupid. what's horrifying is that they put innocent lives in danger. i cannot fathom self-driving cars.,negative,-0.4,,,,,1232650207730507779,very subjective,0.9,,,anger,0.136625,0.038861,0.325471,0.251392,0.597656
